"% V-rep data recorded 03/13/17 02:26:23 "
"% FREQ =   9.425 "
"% PHASE =   1.047 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
  100001,    19080,     8295,    20754,     9831, -378.860, 1221.881,   -704,   -629,   1275, -2332,    304,  -3323,  10.262,   9.418, 912, 0.08541, 0.09978, 0.01636, -0.03669, -0.04175, 0.1102,   1.990,   1.990,   0.942,   0.942,   1.829,   1.830,   0.795,   0.801,  10.262,  10.500,   9.418,   9.415, -0.001499, 0.00112, -0.002023, 0.003245, -0.001965, 0.002328, -0.0009509, 0.1635, -0.03693, 0.0587, -0.0002208, 0.001135, -0.0007776, -0.0213, -0.04858, 0.07219, 0.01471, 0.007585, 0.008615, 0.00157, -0.0002961, 0.001054
  110000,    20118,     9273,    21737,    10814, -271.078, 335.535,   -464,   -288,    584, -1978,   -460,  -3134,   9.953,   9.373, 912, 0.08372, 0.0999, 0.01607, -0.04714, -0.0415, 0.1144,   2.084,   2.084,   1.037,   1.037,   1.929,   1.931,   0.889,   0.896,   9.953,  10.095,   9.373,   9.419, -0.002027, 0.001756, -0.002726, 0.003062, 0.02399, 0.04278, 0.0515, 0.1752, -0.06156, 0.0538, -0.02106, -0.001632, 0.02094, -0.01454, -0.06308, 0.1188, 0.002953, 0.0009725, 0.001994, 0.001699, 0.0007318, 0.001053
  120000,    21136,    10244,    22720,    11797, -1387.691, -1780.872,   -971,    132,    442, -1610,     32,  -2249,   9.753,   9.312, 912, 0.08261, 0.09998, 0.0161, -0.05224, -0.04379, 0.1113,   2.178,   2.178,   1.131,   1.131,   2.026,   2.029,   0.982,   0.989,   9.753,   9.806,   9.312,   9.296, -0.003052, 0.001665, -0.003592, 0.001811, 0.02644, 0.1114, 0.1202, 0.1869, -0.06737, 0.04973, -0.04412, 0.05761, 0.1026, -0.05433, -0.1398, 0.1926, 0.001164, -0.0007705, -0.00141, -0.1222, 0.01576, 0.1226
  130000,    22125,    11207,    23703,    12780, -396.525, -1902.845,   -499,   -159,   -273, -1851,    854,  -2308,   9.482,   9.235, 912, 0.0822, 0.1, 0.01658, -0.05264, -0.04194, 0.1076,   2.272,   2.272,   1.225,   1.225,   2.121,   2.125,   1.074,   1.082,   9.482,   9.625,   9.235,   9.390, -0.002797, 0.002401, -0.003743, 0.00184, 0.05707, 0.0804, 0.1102, 0.1626, -0.06919, 0.05613, 0.02511, 0.04999, 0.07368, -0.01349, -0.1742, 0.1611, -4.516e-005, 0.0001147, 0.0003082, -0.03251, 0.01022, 0.03731
  140001,    23103,    12187,    24686,    13763, -494.518, -1587.665,    -18,    178,   -344, -2484,   1018,  -5420,   9.378,   9.397, 912, 0.08242, 0.09994, 0.01718, -0.05464, -0.03995, 0.1033,   2.367,   2.367,   1.319,   1.319,   2.215,   2.221,   1.168,   1.177,   9.378,   9.594,   9.397,   9.413, -0.002493, 0.001998, -0.003378, 0.001791, 0.03609, 0.06302, 0.08856, 0.1146, -0.05911, 0.07797, 0.01331, 0.04793, 0.06608, -0.01983, -0.1435, 0.1439, -0.0006972, 0.0008879, -0.001283, -0.04882, 0.01372, 0.03663
  150001,    24101,    13180,    25669,    14746, -806.127, -943.733,   -166,    206,   -393, -3151,    969,  -5715,   9.570,   9.515, 912, 0.08295, 0.0998, 0.01771, -0.05276, -0.03182, 0.1036,   2.461,   2.461,   1.414,   1.414,   2.311,   2.317,   1.264,   1.271,   9.570,   9.540,   9.515,   9.400, -0.002918, 0.002112, -0.002535, 0.001592, 0.002674, 0.006667, 0.00797, 0.04736, -0.04741, 0.1229, -0.01389, 0.0679, 0.07617, -0.05419, -0.05781, 0.128, -0.0006218, 0.0008304, -0.001519, -0.05888, 0.009022, 0.05577
  160000,    25064,    14166,    26652,    15729, -1546.161, -607.425,    255,    742,     20, -2803,    919,  -4494,   9.232,   9.458, 912, 0.08337, 0.09983, 0.01835, -0.05315, -0.02906, 0.1029,   2.555,   2.555,   1.508,   1.508,   2.403,   2.411,   1.358,   1.365,   9.232,   9.450,   9.458,   9.406, -0.003187, 0.001641, -0.002208, 0.0016, 0.002443, -0.0008132, -0.0003403, -0.00351, -0.04385, 0.151, 0.001586, 0.0373, 0.05238, -0.09501, 0.1005, 0.1055, 0.001002, -0.0006, -0.0002191, -0.07194, 0.01291, 0.0476
  170001,    26040,    15172,    27635,    16712, -1407.963, -659.652,     -9,    262,    -64, -1443,    705,  -3605,   9.359,   9.638, 912, 0.08351, 0.09993, 0.01882, -0.05094, -0.02076, 0.09993,   2.649,   2.649,   1.602,   1.602,   2.497,   2.506,   1.455,   1.458,   9.359,   9.458,   9.638,   9.380, -0.002224, 0.0008163, -0.001664, 0.001004, -0.001373, 0.0009209, -0.0005631, -0.0269, -0.05592, 0.1432, -0.04355, 0.03805, 0.04952, -0.04867, -0.01769, 0.02853, -0.0003137, 0.002191, -0.001768, -0.1323, 0.009407, 0.1362
  180001,    27059,    16162,    28618,    17695, -765.850, -303.649,    287,    754,   -288,   404,   -603,  -4700,   9.769,   9.499, 912, 0.08343, 0.09998, 0.01907, -0.05005, -0.02733, 0.1005,   2.744,   2.744,   1.696,   1.696,   2.594,   2.601,   1.550,   1.552,   9.769,   9.505,   9.499,   9.401, -0.002924, 0.002158, -0.000833, 0.0005294, -0.0006018, -6.716e-006, -0.002308, -0.02951, -0.05298, 0.1241, -0.005539, 0.007966, 0.00653, -0.06521, -0.003567, 0.0641, 0.001718, -1.289e-005, 0.0004483, -0.01476, 0.00366, 0.01001
  190000,    28034,    17152,    29601,    18678, -2711.160, -1147.181,     21,   -621,     52,   905,    -81,  -3290,   9.351,   9.484, 912, 0.083, 0.09998, 0.01933, -0.04881, -0.01801, 0.09791,   2.838,   2.838,   1.791,   1.791,   2.688,   2.695,   1.644,   1.646,   9.351,   9.401,   9.484,   9.318, -0.004313, 0.001602, -5.451e-005, -0.001093, 0.0009886, -0.0002397, -0.00213, -0.003417, -0.05631, 0.08806, -0.1811, 0.01137, 0.1776, -0.1987, 0.0121, 0.1523, 0.001772, 0.001807, -0.000295, -0.0629, 0.006327, 0.05215
  200001,    29012,    18134,    30584,    19661, -534.762, -624.496,    204,    859,   -246,  1203,    171,  -3544,   9.370,   9.415, 912, 0.08237, 0.09997, 0.01978, -0.03793, -0.0228, 0.0921,   2.932,   2.932,   1.885,   1.885,   2.781,   2.789,   1.738,   1.739,   9.370,   9.442,   9.415,   9.368, -0.002083, 0.001548, 0.0009684, -0.001593, 0.0008736, -0.0006918, 0.0009475, 0.02861, -0.0342, 0.02006, -0.07189, 0.02693, 0.0764, -0.005263, -0.004598, 0.003372, -0.001503, -0.002644, -0.0007368, -0.05625, 0.01288, 0.03914
  210000,    30000,    19133,    31567,    20644, -1179.497, -840.983,    973,   -547,   -563,  1100,    341,  -3787,   9.473,   9.578, 912, 0.08166, 0.09988, 0.01966, -0.04297, -0.02318, 0.08525,   3.026,   3.026,   1.979,   1.979,   2.876,   2.882,   1.834,   1.833,   9.473,   9.319,   9.578,   9.324, -0.002865, 0.001685, 0.001951, -0.002792, 0.002686, -0.0004594, 0.0001522, 0.01592, -0.005624, 0.01975, -0.1381, 0.002028, 0.1368, -0.1185, -0.03445, 0.1211, -0.002047, -0.001593, -0.002878, 0.0002621, -0.0002292, -0.0009232
  220000,    30958,    20123,    32550,    21627, -2944.609, -1797.915,   -474,      9,   -632,  1047,    422,  -5219,   9.182,   9.498, 912, 0.08066, 0.09964, 0.02005, -0.03443, -0.01826, 0.08136,   3.121,   3.121,   2.073,   2.073,   2.968,   2.979,   1.929,   1.926,   9.182,   9.617,   9.498,   9.316, -0.003949, 0.001004, 0.002514, -0.004312, 0.001332, 0.0008123, -0.0008572, 0.02212, -0.01008, 0.009525, -0.2642, 0.04776, 0.2768, -0.2727, -0.177, 0.2616, 0.00112, 0.003502, -0.002749, 0.002557, 0.0005455, 0.0004216
  230001,    31962,    21118,   -32003,    22610, -230.745, -88.565,    839,    393,   -383,   198,    111,  -1630,   9.630,   9.538, 912, 0.07949, 0.09925, 0.02038, -0.0237, -0.01069, 0.08362,  -3.068,  -3.068,   2.168,   2.168,   3.064,   3.072,   2.025,   2.019,   9.630,   9.375,   9.538,   9.352, -0.00112, 0.0008896, 0.003872, -0.00396, -0.0006351, 0.0002074, -0.001623, 0.001109, -0.004219, 0.003643, -0.02537, 0.02277, 0.06766, -0.02534, -0.02805, 0.02352, 0.0009247, -0.0009517, 0.00153, 0.00121, -0.0007011, 0.000915
  240000,   -32592,    22117,   -31020,    23593, -2144.164, -821.646,   1063,    627,    194,  1065,    999,  -6085,   9.418,   9.579, 912, 0.07825, 0.09885, 0.02021, -0.01516, -0.01141, 0.08219,  -2.974,  -2.974,   2.262,   2.262,  -3.125,  -3.117,   2.120,   2.113,   9.418,   9.348,   9.579,   9.352, -0.003683, 0.001539, 0.00418, -0.005002, -0.0003196, -0.0005389, -0.001022, -0.0001731, 0.002437, -0.001939, -0.142, -0.007398, 0.1781, -0.1395, 0.001492, 0.1384, 0.001821, 0.000759, -0.0003251, -0.08232, 0.01564, 0.06924
  250000,   -31608,    23107,   -30037,    24577, -1633.844, -600.541,    793,   -134,   -142,   679,    595,  -3810,   9.425,   9.488, 912, 0.07657, 0.09853, 0.02037, -0.005372, -0.009204, 0.07523,  -2.880,  -2.880,   2.356,   2.356,  -3.030,  -3.023,   2.215,   2.206,   9.425,   9.409,   9.488,   9.345, -0.002836, 0.001202, 0.004425, -0.005025, 0.001271, 0.0006516, -0.0006695, 0.0002917, -0.003764, -0.002245, -0.1166, 0.0739, 0.1704, -0.1607, -0.04386, 0.167, 0.0009075, 0.000626, -0.0004241, 0.002463, -0.001113, 0.001923
  260000,   -30609,    24100,   -29054,    25560, -469.322,   4.122,    933,    131,   -663,   453,     28,  -2160,   9.585,   9.517, 912, 0.0748, 0.09818, 0.02006, 0.009476, -0.006989, 0.06962,  -2.786,  -2.786,   2.450,   2.450,  -2.935,  -2.927,   2.310,   2.300,   9.585,   9.609,   9.517,   9.392, -0.002853, 0.002383, 0.004962, -0.004958, 0.000826, -0.0003547, 0.0003382, -0.0002755, 0.003442, 0.0009145, -0.04947, -0.0005989, 0.1174, -0.05523, -0.05732, 0.08465, -0.0006138, -8.146e-005, -0.001203, 0.0009568, -0.0004241, -5.199e-005
  270001,   -29636,    25087,   -28071,    26543, -1182.706, -581.322,   1406,    103,   -539,  1702,   -200,  -5461,   9.326,   9.471, 912, 0.07286, 0.09763, 0.01963, 0.02141, -0.008521, 0.06786,  -2.691,  -2.691,   2.545,   2.545,  -2.841,  -2.832,   2.405,   2.395,   9.326,   9.515,   9.471,   9.435, -0.002757, 0.001575, 0.004635, -0.005216, 0.0007973, 0.0003233, -0.0005728, 0.000706, -0.003494, -0.001992, -0.1265, 0.05247, 0.216, -0.1374, -0.1151, 0.2018, -0.0001276, 0.001564, -0.001436, 0.001404, 0.004605, 0.005789
  280001,   -28630,    26088,   -27088,    27526,  32.055, 815.697,   1108,   -221,   -172,   330,     86,  -2137,   9.643,   9.591, 912, 0.07078, 0.09711, 0.01903, 0.03457, -0.009821, 0.06952,  -2.597,  -2.597,   2.639,   2.639,  -2.745,  -2.738,   2.501,   2.489,   9.643,   9.412,   9.591,   9.437, -0.001177, 0.001209, 0.005117, -0.004301, -8.537e-005, -0.0001538, -0.001213, 1.705e-005, 0.002573, 0.0001291, 0.01565, 0.08086, 0.1086, -0.0439, 0.01166, 0.1445, 0.0002805, -0.0004137, -0.0003651, 0.006388, -0.002237, 0.008853
  290000,   -27638,    27071,   -26105,    28509, 821.524, -64.914,   1224,   -205,    147,   840,    620,  -3676,   9.516,   9.423, 912, 0.0687, 0.09669, 0.01826, 0.05249, -0.006496, 0.06933,  -2.503,  -2.503,   2.733,   2.733,  -2.650,  -2.643,   2.595,   2.583,   9.516,   9.445,   9.423,   9.441, -0.001561, 0.002382, 0.004494, -0.004559, -0.1066, -0.05389, 0.1238, -0.0003049, -0.003052, -0.001486, 0.03561, 0.02692, 0.1165, 0.02874, 0.012, 0.1174, 0.001054, 0.0005544, -0.0003151, -0.0517, -0.005404, 0.1039
  300001,   -26639,    28066,   -25122,    29492, 2304.850, 630.746,   1701,    195,    -33,   532,   -309,  -3365,   9.574,   9.547, 912, 0.06682, 0.09613, 0.01757, 0.07454, -0.005715, 0.07105,  -2.409,  -2.409,   2.827,   2.827,  -2.554,  -2.549,   2.691,   2.678,   9.574,   9.422,   9.547,   9.479, -0.002177, 0.004482, 0.004966, -0.004335, -0.07602, -0.0446, 0.1286, -0.0001658, 0.001197, -0.001573, 0.05609, -0.003964, 0.11, 0.1068, 0.05058, 0.07838, -0.009646, -0.0154, 0.01577, 0.009021, -0.02024, 0.0848
  310001,   -25636,    29053,   -24139,    30475, 1952.934, 426.657,   2070,    -70,    150,  -132,   -425,  -3313,   9.611,   9.456, 912, 0.06538, 0.09552, 0.01716, 0.08885, -0.00278, 0.07151,  -2.314,  -2.314,   2.922,   2.922,  -2.458,  -2.456,   2.785,   2.773,   9.611,   9.355,   9.456,   9.469, -0.002425, 0.004377, 0.004523, -0.004097, -0.09767, 0.05046, 0.1685, -0.0003462, 0.0001896, -0.0004593, 0.05046, 0.01675, 0.105, 0.1422, 0.1233, 0.07212, 0.008012, -0.1645, 0.08158, 0.05988, 0.005283, 0.05396
  320000,   -24643,    30039,   -23156,    31458, 832.294, 718.142,   1360,    180,     37,  -817,    391,  -4478,   9.526,   9.457, 912, 0.06452, 0.09524, 0.0171, 0.1002, -0.001105, 0.07194,  -2.220,  -2.220,   3.016,   3.016,  -2.363,  -2.361,   2.880,   2.867,   9.526,   9.437,   9.457,   9.466, -0.003581, 0.004413, 0.004674, -0.003955, -0.06474, 0.1295, 0.1278, -0.0006177, -0.002292, -0.001388, 0.04637, 0.03279, 0.08779, 0.08098, 0.1311, 0.1326, 0.07336, -0.1524, 0.09791, 0.05704, 0.04058, 0.05196
  330001,   -23676,    31016,   -22173,    32441, 283.298, -429.219,   1078,     81,     38, -1937,   -194,  -5194,   9.274,   9.362, 912, 0.06404, 0.09515, 0.01742, 0.1028, 0.001852, 0.07359,  -2.126,  -2.126,   3.110,   3.110,  -2.270,  -2.266,   2.974,   2.961,   9.274,   9.499,   9.362,   9.344, -0.003475, 0.003758, 0.003982, -0.004411, -0.08648, 0.095, 0.1165, 0.0002063, -0.0001358, -0.0007549, -0.03043, -0.009462, 0.1262, 0.0668, 0.08924, 0.1168, 0.07425, -0.1494, 0.1086, 0.03903, 0.01559, 0.0414
  340001,   -22723,    31983,   -21189,   -32112,  -2.725, -903.730,    261,    260,    156, -2503,  -1752,  -5428,   9.136,   9.272, 912, 0.06379, 0.09504, 0.01789, 0.1028, 0.004269, 0.07428,  -2.032,  -2.032,  -3.079,  -3.079,  -2.179,  -2.172,   3.066,   3.054,   9.136,   9.393,   9.272,   9.362, -0.002689, 0.002687, 0.003982, -0.004886, -0.07369, 0.06448, 0.06199, 0.0001056, 0.0008609, -0.0007124, -0.0551, -0.04022, 0.1034, 0.05804, 0.06542, 0.07108, 0.04717, -0.1088, 0.09106, 0.0156, -0.007653, 0.01338
  350000,   -21740,   -32576,   -20206,   -31129, -525.712, -769.954,     15,    227,     65, -1746,  -1490,  -5542,   9.420,   9.374, 912, 0.06352, 0.09487, 0.01815, 0.1, -0.0005054, 0.07556,  -1.937,  -1.937,  -2.985,  -2.985,  -2.084,  -2.078,  -3.123,  -3.134,   9.420,   9.398,   9.374,   9.420, -0.002527, 0.002001, 0.004417, -0.005187, 0.00254, -0.0006266, 0.001455, -0.000333, -0.0006884, -0.001203, -0.1179, 0.001357, 0.1106, -0.0504, 0.1133, 0.1283, 0.0194, -0.06002, 0.05366, -0.0002206, 0.0004683, -0.001775
  360001,   -20772,   -31597,   -19223,   -30146, -285.083, -521.161,   -291,   -427,    120,  -930,   -351,  -4747,   9.277,   9.381, 912, 0.06296, 0.09483, 0.01798, 0.09878, -0.003706, 0.07439,  -1.843,  -1.843,  -2.890,  -2.890,  -1.992,  -1.986,  -3.029,  -3.041,   9.277,   9.273,   9.381,   9.389, -0.002162, 0.001877, 0.004759, -0.00528, 0.001595, 0.0002049, 0.0008817, 0.0003043, -0.0003783, 0.0002188, -0.05598, 0.017, 0.03142, -0.0289, 0.07272, 0.07591, 0.006782, -0.03629, 0.033, -0.000631, -7.921e-005, -0.001121
  370001,   -19817,   -30616,   -18240,   -29163, -498.268, -1798.200,   -138,   -290,   -109,   190,   -139,  -3322,   9.160,   9.409, 912, 0.06223, 0.09471, 0.01738, 0.09707, 0.009649, 0.07771,  -1.749,  -1.749,  -2.796,  -2.796,  -1.900,  -1.892,  -2.935,  -2.947,   9.160,   9.328,   9.409,   9.390, -0.001772, 0.001273, 0.00375, -0.005548, -0.1397, 0.01071, 0.1288, 0.001427, -0.001121, 0.0008713, -0.06671, 0.002612, 0.07386, 0.01745, 0.01266, 0.01589, -0.04601, -0.1302, 0.1055, 0.002311, -0.0002267, 0.002192
  380000,   -18820,   -29633,   -17257,   -28180, -958.422, -1650.142,    -66,   1263,    312,  1114,   -803,  -2252,   9.556,   9.418, 912, 0.0611, 0.09407, 0.01713, 0.08872, 0.00672, 0.09274,  -1.655,  -1.655,  -2.702,  -2.702,  -1.804,  -1.799,  -2.841,  -2.853,   9.556,   9.377,   9.418,   9.417, -0.00147, 0.0005118, 0.004134, -0.005784, -0.007697, 0.01331, 0.01395, 0.0008291, 0.001533, -0.002156, -0.272, -0.06362, 0.2742, -0.007072, 0.02819, 0.0268, -0.0988, -0.1812, 0.1924, -0.001471, 0.0001154, -0.005104
  390000,   -17846,   -28644,   -16274,   -27197, 299.348, -783.198,   -803,   -213,   1404,   429,     -4,  -1950,   9.341,   9.484, 912, 0.05972, 0.09347, 0.01683, 0.08713, 0.00639, 0.1065,  -1.560,  -1.560,  -2.608,  -2.608,  -1.711,  -1.704,  -2.746,  -2.758,   9.341,   9.462,   9.484,   9.412, -0.0008823, 0.001182, 0.004103, -0.004886, -0.07714, 0.1141, 0.08681, -0.0003143, -0.002051, -0.001097, -0.007534, -0.006297, 0.008984, 0.001436, 0.0008394, -0.0007129, -0.07878, 0.0479, 0.1861, 0.0007472, -0.0008998, 0.0006198
  400001,   -16837,   -27658,   -15291,   -26214,  73.310, -411.329,   -151,    -17,   1292,  2141,   1102,  -6053,   9.673,   9.454, 912, 0.05833, 0.09311, 0.01612, 0.07734, 0.01055, 0.1196,  -1.466,  -1.466,  -2.513,  -2.513,  -1.614,  -1.610,  -2.652,  -2.664,   9.673,   9.441,   9.454,   9.474, -0.0005174, 0.0005908, 0.004089, -0.004501, -0.02295, 0.06444, 0.04988, 0.001483, -0.0006182, -0.0003083, -0.06697, -0.04018, 0.08035, -0.0001753, -0.0001899, 0.0003443, -0.01083, 0.03168, 0.1606, 0.001266, -0.000398, 0.0009105
  410000,   -15855,   -26665,   -14308,   -25231, -171.944, -162.966,   -872,    487,   1223,   974,   -443,  -3852,   9.416,   9.523, 912, 0.05683, 0.09288, 0.01539, 0.06561, 0.01215, 0.1296,  -1.372,  -1.372,  -2.419,  -2.419,  -1.520,  -1.516,  -2.557,  -2.569,   9.416,   9.343,   9.523,   9.416, -9.642e-005, -7.553e-005, 0.004189, -0.004352, -0.04116, 0.1222, 0.09925, 0.001118, 0.001462, -0.0001458, -0.04544, -0.02772, 0.08786, -0.0003349, 0.0002154, -0.001964, -0.07809, 0.002291, 0.2708, 5.74e-005, 8.034e-006, -0.001698
  420000,   -14881,   -25685,   -13325,   -24248, -376.791, 708.039,  -1075,    281,    926,  -163,  -1295,  -2150,   9.338,   9.394, 912, 0.0554, 0.09279, 0.01459, 0.05316, 0.01095, 0.1387,  -1.278,  -1.278,  -2.325,  -2.325,  -1.427,  -1.422,  -2.463,  -2.475,   9.338,   9.376,   9.394,   9.484, 0.0003902, -0.000767, 0.004687, -0.003979, -0.01804, 0.1279, 0.1104, -0.0023, -0.001315, -0.00261, 0.003021, -0.04591, 0.07084, 0.0001113, -4.766e-005, -0.0007723, 0.04182, -0.09334, 0.2066, -0.001618, 0.000705, -0.002653
