"% V-rep data recorded Mon 07 Nov 2016 06:29:19 PM PST "
"% FREQ =   9.425 "
"% PHASE =   3.142 "
"% MAX_TORQUE = 20, MAX_VEL = 25 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
  100000,   -21672,     8255,   -22937,     9831,  23.740,  -1.197,    398,  -1820,   1039,  -921,    -98,  -1993,  -8.255,   9.413, 912,   0.093,   0.099,   0.018,   0.089,   0.005,   0.083,  -2.199,  -2.199,   0.942,   0.942,  -2.078,  -2.067,   0.791,   0.801,  -8.255,  -8.138,   9.413,   9.335, -8.586e-07, 2.46e-05, -1.133e-05, 1.013e-05, -4.621e-07, 6.652e-07, 6.191e-08, 2.785e-07, -5.956e-07, -4.682e-08, -4.545e-07, 2.58e-06, 3.385e-07, 0.0008384, -6.307e-05, 0.0005409, -0.001626, 0.00147, 0.001657, -1.468e-06, -1.813e-07, -1.329e-06
  110000,   -21791,     9192,   -21954,    10814,  11.686,  -2.305,  -1836,  -1742,    814,  -773,  -1434,  -2061,  -1.138,   8.983, 912,   0.092,   0.100,   0.017,   0.059,  -0.013,   0.093,  -2.105,  -2.105,   1.037,   1.037,  -2.089,  -2.079,   0.881,   0.895,  -1.138,  -1.201,   8.983,   9.368, -4.826e-06, 1.651e-05, -1.296e-05, 1.065e-05, 5.984e-07, 1.841e-07, -1.001e-06, -0.0003257, -0.0001558, 0.001042, 4.681e-07, 1.271e-06, -2.643e-07, 0.0007683, 0.0005114, 0.00111, -0.0001221, 7.053e-05, 0.0002248, -1.804e-07, -2.931e-06, -3.766e-08
  120000,   -21478,    10122,   -20971,    11797,   6.653,  -4.881,  -2953,  -1469,    925,  -420,  -2347,  -1907,   2.999,   8.917, 912,   0.091,   0.100,   0.016,   0.050,  -0.015,   0.108,  -2.011,  -2.011,   1.131,   1.131,  -2.059,  -2.050,   0.970,   0.989,   2.999,   2.906,   8.917,   9.397, -9.625e-06, 1.628e-05, -1.259e-05, 7.707e-06, 1.985e-06, -5.92e-07, -1.744e-06, -0.0008297, -0.001197, 0.003488, 1.752e-06, -2.711e-06, -9.269e-08, 0.000472, -6.89e-05, 0.002073, -0.0002109, -0.0006169, 0.0007949, 1.423e-07, 7.187e-07, -1.935e-07
  130000,   -20877,    11167,   -19988,    12780,   2.347,   7.671,   -844,    -71,   1432,  -377,   -819,  -1051,   5.760,  10.015, 912,   0.090,   0.100,   0.016,   0.037,  -0.018,   0.129,  -1.916,  -1.916,   1.225,   1.225,  -2.002,  -1.996,   1.071,   1.084,   5.760,   5.441,  10.015,   9.446, -1.518e-05, 1.753e-05, -1.287e-06, 8.957e-06, 3.228e-07, 7.989e-07, -4.889e-07, 0.00123, -0.001377, 0.002451, 2.392e-07, -6.364e-07, -2.162e-06, 0.0009776, 0.001036, 0.001285, -0.0001619, -0.001184, 0.001546, -6.287e-07, 2.268e-06, -1.967e-06
  140000,   -20127,    12200,   -19005,    13763,  -2.786,   9.237,  -1208,   -202,   2028,  1209,    148,  -3968,   7.193,   9.910, 912,   0.089,   0.101,   0.016,   0.032,  -0.028,   0.138,  -1.822,  -1.822,   1.319,   1.319,  -1.930,  -1.926,   1.170,   1.179,   7.193,   7.018,   9.910,   9.531, -2.218e-05, 1.939e-05, -6.215e-06, 1.545e-05, -7.71e-07, -1.357e-06, -1.885e-06, 0.001955, -0.001502, 0.002222, 7.002e-07, 1.116e-06, -1.508e-06, -0.0002269, 0.001736, 0.002314, 0.0001598, -0.0009864, 0.00128, -4.365e-07, 1.332e-06, -1.377e-06
  150000,   -19298,    13174,   -18022,    14746,  -2.121,   3.684,   -653,   -790,    882,  -250,   1244,  -5192,   7.942,   9.337, 912,   0.089,   0.100,   0.016,   0.034,  -0.039,   0.135,  -1.728,  -1.728,   1.414,   1.414,  -1.850,  -1.847,   1.263,   1.273,   7.942,   7.911,   9.337,   9.462, -2.101e-05, 1.889e-05, -1.204e-05, 1.573e-05, 4.651e-07, -1.638e-07, -1.235e-06, 0.001284, -0.001634, 0.002632, 3.954e-07, 7.289e-07, -1.845e-06, 3.465e-07, 0.0008324, 0.001656, 0.0001205, -0.0008775, 0.001292, -2.867e-07, 9.007e-08, -1.3e-06
  160000,   -18427,    14158,   -17039,    15729,  -5.015,  -3.051,     78,  -1055,   -327, -1744,    747,  -5327,   8.355,   9.431, 912,   0.089,   0.100,   0.016,   0.045,  -0.047,   0.130,  -1.634,  -1.634,   1.508,   1.508,  -1.767,  -1.760,   1.357,   1.367,   8.355,   8.609,   9.431,   9.337, -1.578e-05, 1.076e-05, -1.5e-05, 1.195e-05, -0.0002987, 0.0001375, 0.0005141, 0.000543, -0.001428, 0.002407, 8.922e-07, 2.541e-07, -1.142e-06, 0.0002107, 0.0005746, 0.001187, 2.738e-05, -0.001097, 0.001886, 2.034e-08, -7.079e-07, -5.689e-07
  170001,   -17494,    15071,   -16056,    16712,  -5.552,  -4.480,    948,   -914,   -496, -1173,   1177,  -5239,   8.940,   8.756, 912,   0.089,   0.100,   0.016,   0.055,  -0.053,   0.125,  -1.539,  -1.539,   1.602,   1.602,  -1.677,  -1.671,   1.445,   1.460,   8.940,   8.985,   8.756,   9.327, -1.242e-05, 6.864e-06, -1.384e-05, 9.362e-06, -0.0002875, 0.0001978, 0.0007798, 0.0004421, -0.0006685, 0.001152, 1.876e-07, -2.672e-07, -7.393e-07, 0.0003028, 0.0007193, 0.0006087, -6.661e-05, -0.0009096, 0.002243, -9.953e-07, 2.607e-07, -7.922e-07
  180001,   -16541,    16023,   -15073,    17695,  -4.298,  -4.964,    821,   -683,   -526,  -644,   1354,  -5214,   9.144,   9.122, 912,   0.089,   0.099,   0.017,   0.061,  -0.054,   0.119,  -1.445,  -1.445,   1.696,   1.696,  -1.586,  -1.580,   1.536,   1.554,   9.144,   9.039,   9.122,   9.428, -6.893e-06, 2.595e-06, -9.51e-06, 4.547e-06, -0.0001961, 0.0002282, 0.0005805, -0.0002117, -0.000227, 0.0008128, 8.898e-08, -2.493e-07, -4.643e-07, -4.336e-05, 0.0005346, 0.0005021, -0.0003159, -0.0003016, 0.00255, 9.33e-08, -1.392e-06, -2.234e-07
  190001,   -15564,    17061,   -14090,    18678,  -2.480,  -4.769,    562,   -173,   -549, -1299,    793,  -4253,   9.366,   9.953, 912,   0.090,   0.099,   0.016,   0.062,  -0.048,   0.117,  -1.351,  -1.351,   1.791,   1.791,  -1.492,  -1.489,   1.636,   1.647,   9.366,   9.138,   9.953,   9.227, -3.448e-07, -2.135e-06, -2.853e-06, -1.916e-06, -0.0002944, 0.0003252, 0.0007653, -0.0003285, -5.104e-05, 0.0006711, 1.604e-07, -3.726e-07, 1.124e-07, 6.852e-06, 6.4e-06, 3.683e-06, -0.0008703, 0.0001909, 0.003028, 1.066e-07, 2.92e-06, -3.119e-08
  200001,   -14630,    18131,   -13107,    19661,  -2.826,  -1.721,    113,    599,   -244, -1245,   -202,  -3225,   8.956,  10.264, 912,   0.090,   0.098,   0.016,   0.057,  -0.035,   0.119,  -1.257,  -1.257,   1.885,   1.885,  -1.403,  -1.400,   1.738,   1.740,   8.956,   8.926,  10.264,   9.295, 5.212e-06, -8.038e-06, 8.671e-06, -1.039e-05, -0.0001157, 0.0001637, 0.0003252, -0.0005575, -0.0002088, 0.001412, 6.41e-07, -2.343e-07, -4.053e-07, -2.848e-07, 6.387e-07, -1.191e-06, -0.001412, 0.000782, 0.003239, -1.6e-07, -2.085e-06, -6.73e-07
  210001,   -13625,    19195,   -12124,    20644,  -3.666,  -3.841,   -327,   1231,    200,  -724,   -686,  -2867,   9.632,  10.193, 912,   0.090,   0.098,   0.016,   0.053,  -0.023,   0.127,  -1.162,  -1.162,   1.979,   1.979,  -1.306,  -1.308,   1.840,   1.832,   9.632,   9.176,  10.193,   9.223, 9.342e-06, -1.301e-05, 1.654e-05, -2.038e-05, -1.762e-05, 2.205e-05, 6.513e-05, -0.0002553, -0.0005199, 0.001903, -0.0006349, -8.45e-05, 0.0007866, -3.789e-07, -3.197e-07, -3.856e-07, -0.001822, 0.0009605, 0.00296, -1.096e-06, -1.447e-06, -1.804e-06
  220001,   -12647,    20210,   -11141,    21627, -12.469, -11.192,   -189,   1146,    807,  -373,   -992,  -3414,   9.378,   9.731, 912,   0.091,   0.098,   0.017,   0.056,  -0.025,   0.134,  -1.068,  -1.068,   2.073,   2.073,  -1.213,  -1.217,   1.938,   1.925,   9.378,   9.097,   9.731,   9.270, 4.522e-06, -1.699e-05, 1.445e-05, -2.564e-05, -0.0003656, 0.0001043, 0.0005752, 0.0003808, -0.0003587, 0.0005023, -0.0008962, -0.0002351, 0.0005589, -1.124e-07, 1.686e-07, -1.755e-06, -0.002743, 0.0002843, 0.002879, -2.001e-08, 1.958e-06, -1.44e-06
  230001,   -11663,    21213,   -10158,    22610, -11.197, -10.857,    242,   -208,    626,   277,  -1020,  -4385,   9.429,   9.625, 912,   0.091,   0.098,   0.017,   0.057,  -0.020,   0.135,  -0.974,  -0.974,   2.168,   2.168,  -1.118,  -1.125,   2.034,   2.018,   9.429,   9.233,   9.625,   9.380, 5.384e-06, -1.658e-05, 1.683e-05, -2.768e-05, -0.0001147, 0.0001202, 0.0001425, 8.321e-05, -6.786e-05, 6.987e-05, -0.001355, -6.584e-05, 0.0004575, 5.16e-08, -5.804e-07, -5.983e-07, -0.0023, 0.0004773, 0.001745, 3.816e-07, 2.421e-07, -6.775e-07
  240001,   -10671,    22190,    -9175,    23593, -16.234, -15.830,    203,    486,    132,  -174,    -46,  -6124,   9.516,   9.358, 912,   0.091,   0.098,   0.017,   0.058,  -0.020,   0.139,  -0.880,  -0.880,   2.262,   2.262,  -1.023,  -1.029,   2.127,   2.111,   9.516,   9.525,   9.358,   9.316, -1.856e-06, -1.438e-05, 1.276e-05, -2.859e-05, -0.0001076, 2.149e-05, 0.0002313, -8.615e-10, 2.504e-07, -5.837e-07, -0.001959, -7.146e-05, 0.00051, 1.159e-07, 2.441e-07, -1.044e-06, -0.002622, 0.0001557, 0.001864, -2.374e-07, -7.92e-07, -1.14e-06
  250001,    -9679,    23190,    -8191,    24577, -22.108, -18.918,     79,    -53,    330,   303,   -273,  -4054,   9.513,   9.588, 912,   0.090,   0.097,   0.018,   0.059,  -0.018,   0.143,  -0.785,  -0.785,   2.356,   2.356,  -0.928,  -0.934,   2.223,   2.205,   9.513,   9.489,   9.588,   9.310, -9.921e-06, -1.219e-05, 9.404e-06, -2.832e-05, -0.0001102, 6.574e-05, 0.0002563, 3.495e-07, -9.969e-07, -1.422e-06, -0.002072, -0.0002099, 0.000523, 2.69e-07, 5.065e-07, -1.257e-06, -0.002949, 0.0001375, 0.002128, 6.366e-07, 3.721e-07, -1.52e-06
  260001,    -8705,    24148,    -7208,    25560, -17.868, -15.400,     50,    202,    388,  1203,   -490,  -3966,   9.331,   9.187, 912,   0.089,   0.097,   0.018,   0.059,  -0.018,   0.148,  -0.691,  -0.691,   2.450,   2.450,  -0.835,  -0.840,   2.315,   2.298,   9.331,   9.471,   9.187,   9.358, -7.585e-06, -1.028e-05, 1.372e-05, -2.912e-05, -0.0001298, 6.914e-05, 0.000451, 2.318e-07, 6.996e-07, -7.231e-07, -0.001573, -0.0003065, 0.000312, 2.039e-07, 9.477e-08, -1.342e-06, -0.00224, 0.0002711, 0.001748, 3.18e-07, 8.145e-07, -1.653e-07
  270001,    -7737,    25157,    -6225,    26543, -13.980, -12.241,     52,      3,    441,  1488,   -304,  -4513,   9.283,   9.676, 912,   0.088,   0.097,   0.018,   0.060,  -0.016,   0.150,  -0.597,  -0.597,   2.545,   2.545,  -0.742,  -0.748,   2.412,   2.392,   9.283,   9.165,   9.676,   9.418, -2.23e-06, -1.175e-05, 1.259e-05, -2.484e-05, -0.0001096, 4.849e-05, 0.0005197, -2.075e-08, -1.272e-06, -1.124e-06, -0.001296, -0.0003358, 0.0005439, 2.001e-07, -1.916e-07, -4.997e-07, -0.001708, 0.0004525, 0.001854, -2.684e-07, -4.345e-09, -1.396e-06
  280001,    -6791,    26125,    -5242,    27526, -16.235, -10.091,    144,    166,    254,  1464,   -200,  -4422,   9.074,   9.278, 912,   0.087,   0.097,   0.019,   0.061,  -0.014,   0.151,  -0.503,  -0.503,   2.639,   2.639,  -0.651,  -0.653,   2.505,   2.487,   9.074,   9.545,   9.278,   9.482, 3.487e-08, -1.627e-05, 1.035e-05, -2.045e-05, -0.0001438, 5.088e-05, 0.0007774, -3.135e-07, 3.724e-07, -7.992e-07, -0.001135, -0.0003399, 0.0005344, -1.007e-07, 1.268e-07, -1.333e-06, -0.00185, 0.0005602, 0.002819, 6.938e-08, -3.591e-07, -8.662e-07
  290000,    -5797,    27118,    -4259,    28509, -10.948,  -6.139,     93,    134,     90,   799,   -209,  -3366,   9.523,   9.520, 912,   0.086,   0.096,   0.019,   0.060,  -0.013,   0.152,  -0.408,  -0.408,   2.733,   2.733,  -0.556,  -0.560,   2.600,   2.582,   9.523,   9.296,   9.520,   9.496, 4.108e-06, -1.506e-05, 1.043e-05, -1.657e-05, -0.000243, -2.602e-07, 0.000905, 2.167e-08, -5.692e-07, -5.432e-07, -0.0006528, -0.0001915, 0.0003537, 3.037e-07, 7.267e-07, -1.012e-06, -0.001141, 0.0006157, 0.002822, 2.122e-07, 3.177e-07, -6.632e-07
  300000,    -4791,    28100,    -3276,    29492,  -5.065,  -4.015,    -69,    123,     40,   427,   -253,  -3953,   9.644,   9.417, 912,   0.085,   0.096,   0.019,   0.060,  -0.011,   0.153,  -0.314,  -0.314,   2.827,   2.827,  -0.459,  -0.465,   2.694,   2.677,   9.644,   9.484,   9.417,   9.444, 2.712e-06, -7.777e-06, 1.379e-05, -1.78e-05, -0.0002316, 2.693e-05, 0.0009519, -2.144e-07, -5.285e-07, -1.138e-06, -0.0006235, -0.0001138, 0.0006303, -1.528e-07, -3.667e-07, -7.544e-07, -0.0006367, 0.0002756, 0.002864, 2.697e-07, 4.329e-07, -1.009e-06
  310000,    -3805,    29075,    -2293,    30475,  -6.399,  -7.440,     -5,    158,    133,    92,   -464,  -4114,   9.462,   9.349, 912,   0.084,   0.096,   0.019,   0.058,  -0.010,   0.156,  -0.220,  -0.220,   2.922,   2.922,  -0.365,  -0.369,   2.788,   2.770,   9.462,   9.580,   9.349,   9.390, -7.901e-06, 1.502e-06, 9.037e-06, -1.648e-05, -0.000374, 0.0001246, 0.001183, -5.168e-08, -3.476e-07, -7.57e-07, -0.0007312, -0.0002981, 0.0005031, 9.093e-08, 3.117e-07, -9.707e-07, -0.0006091, 4.132e-05, 0.003171, -7.575e-07, 8.909e-07, -1.498e-06
  320000,    -2778,    30056,    -1310,    31458,  -3.204,  -3.740,   -175,    154,    255,  -462,   -549,  -3705,   9.847,   9.406, 912,   0.083,   0.096,   0.019,   0.055,  -0.008,   0.160,  -0.126,  -0.126,   3.016,   3.016,  -0.266,  -0.274,   2.882,   2.865,   9.847,   9.539,   9.406,   9.490, -6.679e-06, 3.475e-06, 1.134e-05, -1.508e-05, -0.0003305, 0.000128, 0.001065, 1.799e-07, 3.373e-08, -5.812e-07, -0.0003838, -0.000143, 0.0002888, 1.699e-08, 7.512e-07, -1.212e-06, -0.000281, 0.000416, 0.002935, 4.696e-07, -6.993e-07, -2.662e-07
  330000,    -1795,    31036,     -327,    32441,  -6.760,  -5.139,   -280,    197,    391,  -329,   -150,  -4163,   9.418,   9.394, 912,   0.082,   0.096,   0.020,   0.051,  -0.007,   0.166,  -0.031,  -0.031,   3.110,   3.110,  -0.172,  -0.177,   2.975,   2.959,   9.418,   9.640,   9.394,   9.389, -2.02e-05, 1.344e-05, 1.175e-05, -1.689e-05, -0.0003157, 0.0002403, 0.001027, -8.043e-08, -7.413e-07, -9e-07, -0.0006654, -0.0001334, 0.0006327, 2.663e-07, 2.447e-08, -7.044e-07, -0.0006464, 8.343e-05, 0.003187, -8.36e-07, 7.677e-07, -1.433e-06
  340000,     -870,    32019,      656,   -32112,  -3.418,  -6.164,   -299,    150,    557,  -276,   -290,  -3959,   8.874,   9.425, 912,   0.080,   0.096,   0.020,   0.045,  -0.006,   0.171,   0.063,   0.063,  -3.079,  -3.079,  -0.083,  -0.084,   3.070,   3.053,   8.874,   9.325,   9.425,   9.415, 2.827e-06, -6.245e-06, 1.097e-05, -1.713e-05, -0.0003273, 0.0002582, 0.001023, 8.431e-08, -9.073e-08, -8.938e-07, -0.0006418, -0.00034, 0.0004463, -4.272e-08, 1.721e-07, -1.056e-06, -0.0004125, 0.0001746, 0.002813, 4.105e-07, -8.955e-07, -1.081e-06
  350000,       95,   -32525,     1639,   -31129,  -0.665,  -2.174,   -553,    257,    498,  -260,   -555,  -3940,   9.248,   9.514, 912,   0.079,   0.096,   0.020,   0.039,  -0.004,   0.177,   0.157,   0.157,  -2.985,  -2.985,   0.009,   0.006,  -3.118,  -3.135,   9.248,   8.974,   9.514,   9.507, 3.153e-05, -3.22e-05, 1.076e-05, -1.294e-05, -0.0003285, 0.0001592, 0.001063, -3.791e-08, -6.215e-07, -8.281e-07, -0.0002898, -0.0001122, 0.0002976, 1.997e-07, 8.131e-07, -8.579e-07, -0.0001041, 0.0001445, 0.002551, 5.747e-07, -2.624e-07, -3.571e-07
  360000,     1087,   -31525,     2622,   -30146,  -7.240,  -3.220,   -500,    274,    549,   169,   -140,  -4012,   9.515,   9.587, 912,   0.078,   0.096,   0.020,   0.034,  -0.004,   0.184,   0.251,   0.251,  -2.890,  -2.890,   0.104,   0.102,  -3.022,  -3.040,   9.515,   9.573,   9.587,   9.491, 4.335e-06, -1.157e-05, 1.142e-05, -1.464e-05, -0.0003141, 0.0002941, 0.001163, 3.447e-07, -4.121e-07, -6.996e-07, -0.0006662, -0.0001905, 0.0007415, 6.51e-07, 1.565e-07, -8.098e-07, -0.0007242, -0.0003784, 0.003131, 1.788e-07, 9.717e-07, -1.068e-06
  370000,     2124,   -30537,     3605,   -29163,  -2.685,  -1.366,   -490,    108,    665,     3,   -258,  -3469,   9.942,   9.473, 912,   0.077,   0.096,   0.019,   0.027,  -0.002,   0.188,   0.346,   0.346,  -2.796,  -2.796,   0.204,   0.199,  -2.928,  -2.945,   9.942,   9.723,   9.473,   9.458, -4.265e-06, 1.579e-06, 1.116e-05, -1.253e-05, -0.0002403, 0.0003745, 0.001171, 5.916e-08, 2.011e-07, -7.443e-07, -0.0004802, -0.0003858, 0.0004739, 3.118e-07, -1.764e-07, -7.454e-07, -0.0002222, -2.731e-06, 0.002585, 1.707e-07, 7.8e-07, -5.612e-07
  380000,     3099,   -29558,     4588,   -28180,   3.530,  -0.843,   -611,    295,    369,   190,   -264,  -4017,   9.346,   9.381, 912,   0.076,   0.095,   0.019,   0.021,  -0.001,   0.191,   0.440,   0.440,  -2.702,  -2.702,   0.297,   0.294,  -2.834,  -2.851,   9.346,   9.556,   9.381,   9.424, 6.403e-06, -2.873e-06, 1.269e-05, -1.353e-05, -0.0002887, 0.0001758, 0.001204, -4.165e-08, -8.345e-07, -8.773e-07, -0.0003666, -0.0003079, 0.0003709, 2.269e-07, 3.006e-07, -6.955e-07, 0.0002417, 1.164e-07, 0.002377, 8.947e-07, -4.61e-08, -4.354e-07
  390000,     4058,   -28568,     5571,   -27197,   2.940,   0.808,   -553,    135,    271,   423,    223,  -4049,   9.197,   9.488, 912,   0.074,   0.095,   0.019,   0.016,  -0.001,   0.194,   0.534,   0.534,  -2.608,  -2.608,   0.389,   0.388,  -2.739,  -2.757,   9.197,   9.413,   9.488,   9.414, 1.951e-05, -1.656e-05, 1.517e-05, -1.436e-05, -0.0002816, 0.000193, 0.001391, 3.803e-07, -3.95e-07, -8.671e-07, -0.0003161, -0.0003162, 0.0003777, 2.311e-07, 1.459e-07, -9.443e-07, 0.0002479, 2.13e-05, 0.002693, -9.52e-08, 5.687e-08, -8.372e-07
