"% V-rep data recorded 02/13/17 08:16:46 "
"% FREQ =   9.425 "
"% PHASE =   3.142 "
"% MAX_TORQUE = 20, MAX_VEL = 1145 "
"% velroach+telem Vrep sim"
"% Motor Gains = [ 0.005,  0.000,  0.000, 0,0,  0.005,  0.000,  0.000,0,0]"
"% (TODO col descriptions and units) "
time,LPos,RPos,LRef,RRef,LPWM,RPWM,GyroX,GyroY,GyroZ,AX,AY,AZ,LEMF,REMF,BAT,x,y,z,a,b,g,refL,refL1,refR,refR1,posL,posL1,posR,posR1,velL,velL1,velR,velR1,torqueL,torqueL1,torqueR,torqueR1,fRFx,fRFy,fRFz,fRMx,fRMy,fRMz,fRBx,fRBy,fRBz,fLFx,fLFy,fLFz,fLMx,fLMy,fLMz,fLBx,fLBy,fLBz
  170001,   -17502,    15142,   -16056,    16712, -1110.780, -1291.777,    649,    194,   -516, -2534,    547,  -3903,   8.985,   9.384, 912, 0.08332, 0.09931, 0.01512, 0.04585, -0.02081, 0.3709,  -1.539,  -1.539,   1.602,   1.602,  -1.678,  -1.675,   1.452,   1.459,   8.985,   8.829,   9.384,   9.371, -0.001234, 0.0001227, -0.001846, 0.0005544, 0.03629, 0.03648, 0.08354, 0.03076, -0.04826, 0.1139, -0.04147, 0.08364, 0.05391, -0.01981, 0.06885, 0.07079, -0.004697, -0.2167, 0.1407, -0.001754, -0.0004508, -0.003079
  180001,   -16545,    16139,   -15073,    17695, -707.413, -841.977,    728,    319,   -322, -2254,    497,  -4496,   9.180,   9.566, 912, 0.08406, 0.09906, 0.01545, 0.04879, -0.01585, 0.3777,  -1.445,  -1.445,   1.696,   1.696,  -1.586,  -1.584,   1.547,   1.552,   9.180,   9.096,   9.566,   9.368, -0.0006547, -5.267e-005, -0.0009183, 7.631e-005, 0.01082, 0.015, 0.03256, -0.002642, -0.03936, 0.126, -0.0496, 0.08031, 0.04278, -0.005682, 0.02824, 0.02131, -0.03495, -0.1443, 0.151, -0.0009936, -0.0009671, -0.00103
  190000,   -15586,    17144,   -14090,    18678, -105.715, -847.298,    426,    334,    633, -1277,    280,  -4901,   9.191,   9.633, 912, 0.08473, 0.09881, 0.0158, 0.05012, -0.01382, 0.3991,  -1.351,  -1.351,   1.791,   1.791,  -1.494,  -1.492,   1.644,   1.646,   9.191,   9.243,   9.633,   9.346, 4.551e-005, -0.0001512, -8.581e-005, -0.0007615, -0.009525, 0.0147, 0.003957, 0.001833, -0.03589, 0.09954, -0.07836, 0.08216, 0.06698, -0.0008343, -0.000293, -0.001264, -0.1706, 0.03727, 0.2352, 0.0007766, -0.0009412, -0.0001705
  200001,   -14602,    18148,   -13107,    19661, 192.337, -758.242,    187,    132,   2010,  -586,    286,  -4015,   9.432,   9.627, 912, 0.0852, 0.09883, 0.01625, 0.05037, -0.01392, 0.4247,  -1.257,  -1.257,   1.885,   1.885,  -1.400,  -1.399,   1.740,   1.739,   9.432,   9.271,   9.627,   9.344, 0.0006281, -0.0004358, 0.000667, -0.001425, -0.01942, 0.03066, 0.01513, 0.03332, -0.04745, 0.04045, -0.06897, -0.02284, 0.06636, -0.0002571, -0.0002175, -0.001366, -0.1688, 0.1734, 0.1768, 0.0005165, -0.0003088, -0.0004417
  210000,   -13623,    19134,   -12124,    20644, -291.786, -978.969,     19,    -17,   2406,   186,   -642,  -4234,   9.386,   9.452, 912, 0.08551, 0.09909, 0.01652, 0.05179, -0.00957, 0.4436,  -1.162,  -1.162,   1.979,   1.979,  -1.306,  -1.306,   1.834,   1.832,   9.386,   9.263,   9.452,   9.313, 0.0007826, -0.001074, 0.001444, -0.002423, -0.02395, 0.03381, 0.0114, 0.02629, -0.04264, 0.02879, -0.09696, -0.07196, 0.09534, -0.0003482, -0.0005685, -0.001122, -0.1614, 0.0826, 0.1153, -1.433e-005, 0.0001593, -0.001235
  220000,   -12634,    20134,   -11141,    21627, -840.586, -1185.169,    290,    318,   1772,   207,  -1706,  -4475,   9.485,   9.590, 912, 0.08579, 0.09915, 0.01692, 0.05322, -0.007657, 0.4522,  -1.068,  -1.068,   2.073,   2.073,  -1.211,  -1.213,   1.930,   1.926,   9.485,   9.343,   9.590,   9.365, 0.0006882, -0.001529, 0.001992, -0.003178, -0.06198, 0.06704, 0.05803, 0.01384, -0.02221, 0.01744, -0.09478, -0.09859, 0.09008, 0.0006705, 0.0001587, -0.00137, -0.2039, 0.01687, 0.111, 0.0006845, 0.001423, -0.0005126
  230001,   -11642,    21131,   -10158,    22610, -1054.871, -1092.973,    199,    105,    804,    10,  -1065,  -3227,   9.506,   9.551, 912, 0.08592, 0.09907, 0.01722, 0.05547, -0.005575, 0.4569,  -0.974,  -0.974,   2.168,   2.168,  -1.116,  -1.119,   2.026,   2.019,   9.506,   9.357,   9.551,   9.317, 0.0007189, -0.001774, 0.002971, -0.004064, 0.0009495, -0.0001758, 0.0005366, 0.001987, -0.004008, 0.00216, -0.1738, -0.05722, 0.1611, 0.00117, 0.0005402, 0.000304, -0.1923, -0.0174, 0.07508, -0.0008841, 0.001058, -0.003091
  240000,   -10672,    22128,    -9175,    23593, -1382.734, -1445.918,    276,     84,    439,   436,    646,  -4715,   9.307,   9.561, 912, 0.08585, 0.09881, 0.01771, 0.05546, -0.003538, 0.4586,  -0.880,  -0.880,   2.262,   2.262,  -1.023,  -1.026,   2.121,   2.112,   9.307,   9.351,   9.561,   9.334, 0.0004284, -0.001811, 0.002878, -0.004324, -0.05986, 0.03566, 0.04738, 0.001132, -0.0001966, -5.594e-005, -0.1413, -0.05645, 0.1078, 0.0004459, 0.0001855, -0.001171, -0.2313, 0.03184, 0.09083, 0.001548, 0.0005207, 0.0005952
  250000,    -9686,    23118,    -8192,    24577, -1429.104, -1043.197,     84,    173,    165,   647,    163,  -3766,   9.446,   9.494, 912, 0.08549, 0.09844, 0.01809, 0.057, -0.001369, 0.4587,  -0.785,  -0.785,   2.356,   2.356,  -0.929,  -0.932,   2.216,   2.207,   9.446,   9.382,   9.494,   9.415, 0.0007411, -0.00217, 0.003422, -0.004465, 0.00188, -0.0002524, 0.0009692, -0.002015, 0.0008179, -0.001682, -0.1517, -0.0275, 0.09909, -0.0005139, -0.0002956, -0.001656, -0.2093, 0.05003, 0.06983, 0.0006743, 9.504e-005, -0.0007759
  260000,    -8735,    24106,    -7208,    25560, -1845.234, -1447.772,    221,    119,      8,   995,    120,  -4853,   9.120,   9.471, 912, 0.08478, 0.09802, 0.01848, 0.05655, -0.004731, 0.4597,  -0.691,  -0.691,   2.450,   2.450,  -0.838,  -0.838,   2.311,   2.301,   9.120,   9.427,   9.471,   9.398, 0.0006987, -0.002544, 0.003235, -0.004682, -0.007853, -0.0002518, 0.01071, 0.002604, -0.001987, -0.0006638, -0.1702, -0.01332, 0.103, 8.006e-005, 0.0004071, -0.001435, -0.2491, 0.09307, 0.1088, -0.0005265, -0.0006025, -0.001897
  270001,    -7757,    25089,    -6225,    26543, -1658.610, -1549.710,   -177,   -264,     96,  1175,   -245,  -3717,   9.379,   9.421, 912, 0.08366, 0.09754, 0.01888, 0.05541, -0.001122, 0.4615,  -0.597,  -0.597,   2.545,   2.545,  -0.744,  -0.745,   2.405,   2.394,   9.379,   9.239,   9.421,   9.335, 0.001095, -0.002753, 0.003261, -0.004811, -0.02964, -0.0009885, 0.0343, -0.0004831, 0.0006849, -0.001649, -0.1501, -0.05104, 0.08052, 0.0002793, -0.0004049, -0.000952, -0.2031, 0.05755, 0.08151, 0.0002034, -0.0004375, -0.0008536
  280001,    -6757,    26068,    -5242,    27526, -1568.405, -1727.959,     55,    352,    171,  1355,   -764,  -4216,   9.587,   9.395, 912, 0.08227, 0.09679, 0.01917, 0.05459, -0.0009402, 0.4622,  -0.503,  -0.503,   2.639,   2.639,  -0.648,  -0.652,   2.499,   2.487,   9.587,   9.332,   9.395,   9.352, 0.0005319, -0.0021, 0.003108, -0.004835, -0.02531, 0.00725, 0.01943, -0.0002647, 6.081e-005, -0.001585, -0.1686, -0.09507, 0.107, 0.0005941, 0.0009104, -0.0006006, -0.1694, 0.01764, 0.0784, 0.0008498, 0.0003673, -0.0005646
  290000,    -5766,    27059,    -4259,    28509, -1320.119, -1219.173,    -61,     50,     64,  1406,   -722,  -4041,   9.496,   9.501, 912, 0.08062, 0.09581, 0.01928, 0.05481, 0.0001486, 0.4615,  -0.408,  -0.408,   2.733,   2.733,  -0.553,  -0.557,   2.594,   2.582,   9.496,   9.508,   9.501,   9.412, 0.001008, -0.002328, 0.003269, -0.004489, -0.01779, 0.00207, 0.03169, 0.00174, -0.0007171, -0.000337, -0.1179, -0.06836, 0.07599, 0.000523, -0.0001384, -0.000608, -0.1423, 0.06674, 0.09547, 0.0007445, 0.0005087, -0.0004986
  300001,    -4760,    28040,    -3276,    29492, -1285.739, -617.214,     65,     83,    -65,  1493,    327,  -3754,   9.650,   9.403, 912, 0.07872, 0.09478, 0.01918, 0.0558, 0.001192, 0.4608,  -0.314,  -0.314,   2.827,   2.827,  -0.456,  -0.462,   2.688,   2.676,   9.650,   9.474,   9.403,   9.462, 0.0004985, -0.001784, 0.003627, -0.004244, -0.001728, -0.002499, 0.04163, -0.001324, -0.00047, -0.001078, -0.09714, -0.03961, 0.08096, -5.646e-005, 0.0002997, -0.0008073, -0.1389, 0.09936, 0.1467, 6.162e-005, 0.0006185, -0.0009281
  310001,    -3786,    29030,    -2293,    30475, -536.055, -15.242,    127,     47,    -66,  1312,    306,  -3356,   9.337,   9.486, 912, 0.07668, 0.09379, 0.01885, 0.05789, 0.002433, 0.4614,  -0.220,  -0.220,   2.922,   2.922,  -0.363,  -0.367,   2.783,   2.771,   9.337,   9.484,   9.486,   9.457, 0.0009777, -0.001514, 0.003961, -0.003976, 0.002761, -0.008187, 0.07112, 0.001488, 0.0003583, -0.0001074, -0.05052, -0.04911, 0.0661, 5.476e-005, -0.0003851, -0.0008044, -0.05991, 0.06345, 0.1349, 7.035e-005, -0.0006986, -0.0006881
  320000,    -2791,    30014,    -1310,    31458, -293.554, 331.098,    228,     18,     59,   955,   -468,  -3302,   9.534,   9.435, 912, 0.07471, 0.09273, 0.01829, 0.06105, 0.004045, 0.4626,  -0.126,  -0.126,   3.016,   3.016,  -0.268,  -0.272,   2.877,   2.865,   9.534,   9.509,   9.435,   9.461, 0.000435, -0.0007285, 0.004367, -0.004036, 0.003534, 0.01179, 0.1106, -0.000918, -0.0007422, -0.001233, -0.04812, -0.08013, 0.096, -5.964e-005, 0.0004786, -0.0007821, -0.02565, 0.02301, 0.1672, 5.533e-005, 1.515e-005, -0.0009421
  330001,    -1812,    31007,     -327,    32441, 277.284, 1151.637,    333,      4,    110,   376,   -523,  -3066,   9.388,   9.524, 912, 0.07294, 0.09168, 0.01761, 0.06803, 0.006521, 0.4623,  -0.031,  -0.031,   3.110,   3.110,  -0.174,  -0.179,   2.973,   2.960,   9.388,   9.368,   9.524,   9.502, 0.0003384, -6.108e-005, 0.004808, -0.003656, 0.01688, 0.0199, 0.1341, 0.0002684, -0.0005369, -0.000886, 0.008316, -0.05524, 0.06489, 0.0002208, 0.000248, -0.000722, 0.03905, 0.01811, 0.1728, -6.664e-005, 0.0001894, -0.0005738
  340001,     -822,    31995,      656,   -32112, 205.763, 1518.196,    691,    -84,    -27,  -213,    159,  -3199,   9.496,   9.470, 912, 0.07141, 0.09076, 0.01684, 0.07611, 0.01062, 0.4624,   0.063,   0.063,  -3.079,  -3.079,  -0.079,  -0.084,   3.067,   3.055,   9.496,   9.518,   9.470,   9.468, 0.001053, -0.0008476, 0.004858, -0.00334, 0.02891, 0.03343, 0.1485, 0.0001158, -0.0003523, -0.0006852, 0.01499, -0.03204, 0.07212, 0.0002971, 0.0005131, -0.0005761, 0.05014, 0.03072, 0.2292, 0.0002842, 0.0001696, -0.0007995
  350000,      176,   -32545,     1639,   -31129, 652.732, 1622.758,    851,      7,     20,  -801,    265,  -3560,   9.568,   9.551, 912, 0.07009, 0.08997, 0.01619, 0.0838, 0.01463, 0.4628,   0.157,   0.157,  -2.985,  -2.985,   0.017,   0.012,  -3.120,  -3.134,   9.568,   9.544,   9.551,   9.457, 0.0007057, -5.302e-005, 0.004477, -0.002854, 0.02777, 0.04613, 0.165, -0.0005562, -0.0004876, -0.001074, 0.01978, -0.03025, 0.0727, 6.487e-005, 0.0002292, -0.00114, 0.1077, 0.007176, 0.2311, -0.0001833, -0.0002511, -0.001189
  360001,     1168,   -31561,     2622,   -30146, 908.866, 1408.528,    814,     15,     48, -1249,   -259,  -3729,   9.507,   9.429, 912, 0.06906, 0.08932, 0.01568, 0.09136, 0.01901, 0.4645,   0.251,   0.251,  -2.890,  -2.890,   0.112,   0.107,  -3.026,  -3.039,   9.507,   9.540,   9.429,   9.450, 0.001917, -0.001008, 0.00422, -0.002811, 0.01674, 0.08348, 0.1784, 0.0006478, -0.0004209, -0.000527, 0.01711, -0.04778, 0.06689, -4.853e-005, 0.0003354, -0.001325, 0.1513, -0.007995, 0.234, 0.0002943, 9.5e-005, -0.001315
  370001,     2165,   -30579,     3605,   -29163, 1050.961, 1052.201,    819,     52,    174, -1159,   -478,  -4518,   9.562,   9.415, 912, 0.06821, 0.0888, 0.01543, 0.09532, 0.02333, 0.4652,   0.346,   0.346,  -2.796,  -2.796,   0.208,   0.201,  -2.932,  -2.945,   9.562,   9.415,   9.415,   9.410, 0.000947, 0.000104, 0.004078, -0.003026, 0.006924, 0.1153, 0.1747, -0.0004966, -0.0006985, -0.0009386, -0.003102, -0.04969, 0.06932, 0.008375, -0.001891, 0.01099, 0.1975, -0.008088, 0.2173, -0.0002363, 0.000361, -0.001444
  380000,     3091,   -29601,     4588,   -28180, 599.258, 454.671,    514,    196,     69, -1466,   -444,  -4618,   8.878,   9.384, 912, 0.06759, 0.08849, 0.01541, 0.09472, 0.0274, 0.4687,   0.440,   0.440,  -2.702,  -2.702,   0.296,   0.294,  -2.838,  -2.851,   8.878,   9.298,   9.384,   9.432, 0.001554, -0.0009552, 0.003814, -0.003359, -0.01734, 0.1491, 0.1743, 0.0008171, -0.0007596, -0.0006606, -0.01898, -0.04529, 0.06093, 0.02434, 0.002109, 0.03117, 0.1958, -0.0195, 0.2269, 0.001819, -0.001441, 0.001742
  390000,     4095,   -28627,     5571,   -27197, 443.628, -119.504,    121,    367,    323, -1060,   -607,  -5077,   9.626,   9.338, 912, 0.06699, 0.08832, 0.01573, 0.08646, 0.02708, 0.4733,   0.534,   0.534,  -2.608,  -2.608,   0.393,   0.389,  -2.745,  -2.756,   9.626,   9.492,   9.338,   9.432, 0.001607, -0.001163, 0.003733, -0.003853, -0.0278, 0.1778, 0.1508, -2.102e-005, -0.000557, -0.0008346, -0.05401, -0.02921, 0.07023, 0.01596, 0.003045, 0.02181, 0.1766, -0.05476, 0.2237, 0.007693, -0.003653, 0.01373
  400001,     5080,   -27644,     6554,   -26214, 1223.157, -282.914,   -705,    324,    418, -1394,  -1031,  -4969,   9.439,   9.423, 912, 0.06641, 0.08833, 0.01611, 0.07114, 0.02582, 0.4815,   0.628,   0.628,  -2.513,  -2.513,   0.487,   0.483,  -2.650,  -2.662,   9.439,   9.402,   9.423,   9.389, 0.002285, -0.001062, 0.00377, -0.004053, -0.04533, 0.1991, 0.1342, 0.0006192, 0.0001052, -0.0009453, -0.01358, -0.006903, 0.01305, -0.00154, -0.0004361, -0.003273, 0.1856, -0.1143, 0.1726, 0.00222, -0.002474, 0.004556
  410000,     6058,   -26661,     7537,   -25231, 1075.041, -633.593,  -1333,    551,    739,  -424,  -1124,  -5440,   9.380,   9.420, 912, 0.06582, 0.08838, 0.01642, 0.04918, 0.0222, 0.4934,   0.723,   0.723,  -2.419,  -2.419,   0.581,   0.577,  -2.556,  -2.568,   9.380,   9.387,   9.420,   9.406, 0.001664, -0.0005887, 0.003341, -0.003975, -0.04327, 0.1591, 0.1077, 0.0005912, -0.0003027, -0.00164, -0.09201, -0.0378, 0.09468, -0.001051, -0.0005851, -0.001976, 0.1472, -0.1408, 0.1571, 0.0004886, 0.0003919, -0.001718
  420000,     7017,   -25679,     8520,   -24248, 803.263, -222.459,  -1983,    655,   1070,  -513,  -1254,  -4225,   9.190,   9.415, 912, 0.06518, 0.08834, 0.01658, 0.02264, 0.01018, 0.5087,   0.817,   0.817,  -2.325,  -2.325,   0.673,   0.670,  -2.462,  -2.474,   9.190,   9.321,   9.415,   9.445, 0.00216, -0.001357, 0.003653, -0.003875, -0.02948, 0.1285, 0.08978, -7.352e-005, 0.00105, -0.001266, -0.04582, -0.02418, 0.05295, 0.0006387, 0.0008984, -0.0004716, 0.1048, -0.06958, 0.1415, 0.000293, 0.0005018, -0.0009269
